PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,PRICE
2,138,20,1,49519,3,2.5,2190,8862,1961,325,,42.9019229,-85.707565,140000
2,4634,20,1,49509,3,2,1800,6969,1972,115,,42.907508,-85.689941,131500
2,4849,20,1,49509,3,1,1488,,1955,294,,42.897748,-85.700037,128000
2,4663,20,1,49509,,,,,,,,42.896293,-85.687562,133000
2,4590,20,1,49509,,,,,,,,42.900353,-85.6971839,140000
2,4830,20,1,49509,3,1,1434,5700,1954,77,,42.892067,-85.68698,127000
2,4685,20,1,49509,3,2,2000,10488,1956,228,,42.906863,-85.697784,139000
2,148,20,1,49519,,,,20909,,,,42.869756,-85.728769,132000
2,4525,20,1,49509,4,2,1918,8370,1960,319,,42.887314,-85.699703,140000
2,4663,20,1,49509,,,,,,,,42.896261,-85.680935,128000
2,4575,20,1,49509,5,2,1500,6795,1953,175,,42.922333,-85.689596,131000
2,4520,20,1,49509,4,2,2450,8100,1962,158,,42.919338,-85.694597,149900
2,4725,20,1,49509,3,1,1424,6534,1951,170,,42.909034,-85.693503,127000
2,4691,20,1,49509,4,2,1789,27878,1955,119,,42.895046,-85.691903,139900
2,4850,20,1,49509,,,,,,,,42.91642,-85.693349,130100
2,4814,20,1,49519,,,,8276,,,,42.898639,-85.727154,135000
2,4851,20,1,49509,3,2.5,1875,,1976,266,,42.895157,-85.702364,148000
2,1770,20,1,49548,4,2,1386,,1946,163,,42.9097199,-85.6667418,130000
2,4542,20,1,49509,4,1.5,1590,8487,1955,248,,42.893263,-85.6900859,129900
2,4568,20,1,49509,2,1,1078,5227,1992,192,,42.901579,-85.6991989,132000
2,4584,20,1,49519,,,,,,,,42.902456,-85.719322,138000
2,4551,20,1,49509,3,1,1425,10193,1950,56,,42.895708,-85.69656,127000
2,4584,20,1,49519,3,1.5,1092,8174,1956,253,,42.90147,-85.720034,133400
2,4595,20,1,49509,,,,,,,,42.885012,-85.697141,135000
2,4736,20,1,49519,,,,8276,,,,42.919687,-85.730054,138000
2,4532,20,1,49509,4,2,1650,8712,1952,136,,42.906475,-85.682541,139900
2,148,20,1,49418,3,2,1845,12196,1958,353,,42.870789,-85.769068,133000
2,4735,20,1,49519,,,,13504,,,,42.917155,-85.712234,131000
2,4532,20,1,49509,3,1,1792,8092,1951,91,,42.907537,-85.683293,125400
2,183,20,1,49509,4,2,1695,15500,1952,95,,42.897551,-85.704307,144000
2,4850,20,1,49509,,,,10019,,,,42.915571,-85.6941159,147500
2,4593,20,1,49548,3,1.5,1700,8712,1965,52,,42.863372,-85.669929,127000
2,4691,20,1,49509,2,2,2350,,1951,309,,42.895022,-85.686611,127000
2,4852,20,1,49548,,,,13939,,,,42.880322,-85.671731,126000
2,4840,20,1,49509,,,,10019,,,,42.895924,-85.681019,135000
2,4562,20,1,49519,3,1.5,1756,6534,1962,42,,42.891447,-85.7219729,148000
2,4730,20,1,49519,4,1.5,1930,7200,1951,238,,42.924401,-85.7159099,138000
2,4662,20,1,49519,3,2,1960,7840,1949,10,,42.912415,-85.716589,139500
2,138,20,1,49519,3,1.5,2517,15681,1958,255,,42.899596,-85.716277,130000
2,4596,20,1,49548,4,2,1881,8276,1979,91,,42.885693,-85.6715,135000
2,4693,20,1,49509,3,1,1197,8370,1964,198,,42.9194472,-85.6934893,142500
2,4519,20,1,49519,,,,,,,,42.923106,-85.71617,127000
2,4520,20,1,49509,3,2.5,3000,13728,1955,263,,42.9102279,-85.69567,133000
2,4551,20,1,49509,3,1,1350,5227,1964,134,,42.9031019,-85.696314,132000
2,4700,20,1,49519,3,1.5,1854,11761,1930,246,,42.919723,-85.715012,149000
2,4626,20,1,49548,3,2,2210,7350,1930,184,,42.899793,-85.662454,133200
2,4853,20,1,49509,3,1.5,1040,9440,1955,112,,42.9171843,-85.692869,145000
2,4854,20,1,49509,3,1,1851,6720,1952,268,,42.90304,-85.689441,127500
2,4846,20,1,49519,,,,8276,,,,42.902844,-85.708881,143000
2,4846,20,1,49509,3,2,1780,9583,1957,158,,42.902758,-85.7020274,127900
2,4719,20,1,49519,3,1.5,1480,11656,1964,247,,42.898206,-85.710234,135000
1,4855,20,1,49418,,,,,,,,42.864969,-85.763987,150000
2,4571,20,1,49509,3,1,1950,6720,1952,171,,42.903041,-85.689663,130000
2,4856,20,1,49509,3,2,1731,5662,1949,346,,42.911887,-85.678706,135000
2,4827,20,1,49519,3,1.5,2672,12632,1959,182,,42.8873087,-85.7222003,149900
2,4857,20,1,49519,3,1.5,1884,8680,1964,165,,42.894386,-85.719227,148500
2,4596,20,1,49519,3,1,1364,10018,1955,184,,42.886769,-85.724929,139900
2,4548,20,1,49509,,,,15246,,,,42.901279,-85.682165,128500
2,4540,20,1,49519,3,2,1578,8102,1956,134,,42.901505,-85.721262,143900
2,4858,20,1,49519,3,2,1682,29185,1924,70,,42.89681,-85.722731,136000
2,4810,20,1,49519,3,1,1728,32400,1953,262,,42.927115,-85.715663,134000
2,4638,20,1,49519,3,1.5,1360,8090,1961,226,,42.907852,-85.7088,133000
2,138,20,1,49519,3,1.5,1700,12864,1962,150,,42.909951,-85.718239,129900
2,4568,20,1,49519,2,1,896,5000,2006,126,,42.901031,-85.699175,136500
2,4638,20,1,49519,3,2,1808,8276,1962,203,,42.90837,-85.707999,139000
2,4859,20,1,49548,3,2,1728,,1993,38,,42.910613,-85.652253,131000
2,4693,20,1,49509,4,2,1820,8102,1956,326,,42.915831,-85.692829,133800
2,4685,20,1,49519,3,1,1290,13068,1961,17,,42.9069379,-85.708341,132500
2,4733,20,1,49519,3,2,1996,6300,1949,128,,42.918808,-85.720815,140000
2,138,20,1,49509,4,2,2085,5227,1950,35,,42.891802,-85.687427,139900
2,138,20,1,49509,4,2,1761,10404,1940,326,,42.891837,-85.694804,149000
2,4764,20,1,49519,3,1.5,1716,3864,1978,133,,42.887062,-85.7114299,137500
1,4860,20,1,49418,2,2,1601,,2016,69,170,42.874422,-85.749437,218903
2,4861,20,1,49418,4,2.5,2313,16093,2001,213,,42.859364,-85.7458415,242500
2,148,20,1,49519,,,,15682,,,,42.8704275,-85.727711,243000
1,4862,20,1,49519,3,3,2260,,1998,168,200,42.886112,-85.714742,170000
1,4863,20,1,49418,,,,,,,,42.8684205,-85.7507761,245000
1,4864,20,1,49519,3,3,2055,,1998,210,200,42.885109,-85.7150939,173000
2,4865,20,1,49418,4,2.5,2484,10744,1997,204,198,42.85966,-85.72882,248000
2,2956,23,1,49418,3,1.5,1620,43995,1961,38,,42.859899,-85.7764119,172000
1,4866,20,1,49418,,,,,,,,42.868699,-85.750627,235000
1,4867,20,1,49418,,,,,,,,42.870651,-85.745833,195000
1,4868,20,1,49418,3,2.5,2220,,2002,252,150,42.865227,-85.7653,155000
1,4869,20,1,49418,,,,,,,,42.868111,-85.750534,229900
2,4714,20,1,49519,4,1.5,2142,8910,1973,60,,42.877738,-85.728179,173500
1,4870,20,1,49418,3,2.5,1860,,2001,204,,42.865549,-85.765282,155000
1,4871,20,1,49418,3,2.5,2215,,2002,128,150,42.8649429,-85.764511,178000
1,4872,20,1,49519,2,2.5,2330,,1988,81,276,42.885428,-85.70804,167000
2,4873,20,1,49519,5,3.5,2980,15304,1998,56,,42.876033,-85.706776,224900
1,4874,20,1,49509,2,2,1434,,2005,136,180,42.8640498,-85.6933524,155000
1,4875,20,1,49418,3,2.5,1620,,2001,127,160,42.866762,-85.763387,163000
1,4876,23,1,49418,2,2.5,1751,,2006,147,217,42.875825,-85.7501,154000
1,4877,20,1,49519,3,2.5,1612,,2000,263,200,42.885605,-85.715176,165000
1,4878,20,1,49509,2,2,1168,,2004,246,180,42.8649934,-85.6923528,155000
1,4879,20,1,49418,3,2,1843,,2007,231,235,42.868645,-85.750016,248000
1,4880,20,1,49418,,,,,,,,42.868645,-85.750016,238000
1,4881,20,1,49418,,,,,,,,42.86853,-85.751352,239900
1,4882,20,1,49418,2,2,1374,,2008,21,167,42.877179,-85.749075,160000
1,4883,20,1,49418,2,2,1871,,2006,224,235,42.868645,-85.750016,249000
2,4884,20,1,49418,4,3,2384,13068,2004,60,17,42.856816,-85.727455,214900
2,183,20,1,49509,4,2,1940,10725,2004,64,,42.8969809,-85.705148,165900
2,4740,20,1,49509,,,,12632,,,,42.893579,-85.683002,152900
2,4885,20,1,49418,6,3,3032,20473,1999,133,,42.8576824,-85.741857,249900
1,4886,20,1,49418,2,2,1718,,2007,100,235,42.868522,-85.750586,207000
1,4887,20,1,49418,3,2.5,1620,,2001,87,160,42.865571,-85.763907,159000
2,4888,20,1,49418,4,3.5,2466,39683,2005,107,,42.8560679,-85.7362954,241000
2,4865,20,1,49418,,,,,,,,42.8558005,-85.7346674,245000
1,4889,20,1,49418,3,2,1861,,2008,189,18,42.868699,-85.750627,235000
2,4890,20,1,49519,3,1.5,2796,21343,1975,221,,42.880583,-85.705412,187000
2,148,20,1,49418,4,2,2552,13503,2013,254,,42.870801,-85.770042,214900
2,4891,20,1,49509,4,3,2438,15246,2000,263,,42.862809,-85.698831,219000
2,4892,20,1,49418,5,3.5,2902,13068,2004,121,,42.860362,-85.749263,243000
1,4893,20,1,49519,3,2.5,1612,,2000,263,200,42.885605,-85.715176,165000
1,4894,20,1,49418,,,,,,,,42.871465,-85.74745,249990
2,4895,20,1,49519,4,2.5,1810,10410,1974,127,,42.878391,-85.706288,190000
1,4896,20,1,49418,2,2,1718,,2006,192,230,42.86853,-85.751352,239900
1,4897,20,1,49418,3,2.5,1843,,2006,364,235,42.868383,-85.750155,244000
2,4898,20,1,49519,,,,,,,,42.868659,-85.708128,193000
2,4899,20,1,49519,3,1.5,2086,21780,1939,224,,42.917784,-85.720281,159900
2,4900,20,1,49418,3,2.5,1630,10500,2015,319,,42.863996,-85.754257,244900
2,4901,20,1,49418,4,2.5,2592,10018,2010,319,,42.865249,-85.774563,225000
1,4902,20,1,49519,3,2.5,2798,,1987,73,276,42.885625,-85.708243,184000
1,4903,20,1,49418,,,,,,,,42.871451,-85.7465069,249900
2,138,20,1,49509,,,,572378,,,,42.865332,-85.69432,200000
2,4904,20,1,49509,5,3,2560,12632,2004,302,,42.864931,-85.700937,197000
2,4905,20,1,49418,4,3.5,2624,,2001,203,,42.857892,-85.733964,247000
2,4906,20,1,49418,4,3.5,2647,15246,1997,254,,42.865449,-85.730754,248000
2,4907,20,1,49519,,,,,,,,42.866866,-85.708803,212000
2,4525,20,1,49509,4,1.5,2053,13720,1971,196,,42.8766139,-85.700125,185000
5,148,20,1,49418,3,2,,16200,1977,224,,42.8698229,-85.736502,223000
2,4908,20,1,49418,3,3.5,2872,21780,1991,305,,42.863783,-85.737367,249500
2,4909,20,1,49519,,,,,,,,42.902643,-85.721799,159000
2,4910,20,1,49519,4,2,3321,33541,1890,302,,42.9208546,-85.718261,179900
2,138,20,1,49519,,,,43124,,,,42.898674,-85.731268,159000
2,183,20,1,49509,,,,313196,,,,42.8666709,-85.705578,250000
2,4911,20,1,49418,3,2.5,2211,52707,1974,191,,42.874939,-85.777514,215000
2,4912,20,1,49519,3,2.5,1756,8580,1975,39,,42.876785,-85.727174,155000
2,4913,20,1,49418,4,2.5,2096,16464,1995,242,17,42.861055,-85.727763,230000
2,4914,20,1,49519,3,1.5,1891,10890,1978,196,,42.8786429,-85.719955,172000
2,4525,20,1,49509,,,,,,,,42.870748,-85.701077,172500
2,4525,20,1,49509,4,2.5,2500,10890,1976,252,,42.871677,-85.700997,212000
2,4915,20,1,49509,4,2.5,2246,,1979,112,,42.875008,-85.703497,162500
2,4907,20,1,49519,3,2.5,2313,12061,1989,129,,42.871999,-85.7122,233200
2,4916,20,1,49519,4,3,2738,17859,1979,294,,42.8719589,-85.713257,235000
2,4824,20,1,49519,3,2.5,2250,,1986,13,,42.880412,-85.723166,185000
2,4915,20,1,49509,3,2.5,1479,14265,1977,128,,42.8749632,-85.7017502,185000
2,4917,20,1,49509,4,2.5,2428,,1973,35,,42.871616,-85.702368,180000
2,4831,20,1,49509,4,1.5,1943,8370,1960,266,,42.886926,-85.701039,164900
2,4596,20,1,49509,4,2,1940,,1961,10,,42.885489,-85.703739,158000
2,4918,20,1,49519,3,2.5,2558,9380,1962,112,,42.893822,-85.720456,163000
2,4919,20,1,49519,4,2,2338,9270,1990,1,,42.890451,-85.70571,175000
2,4659,20,1,49519,,,,,,,,42.8937789,-85.7080266,155000
5,4568,20,1,49509,4,2,,7575,1978,149,,42.901956,-85.699215,164900
2,4632,20,1,49509,4,2,1919,6750,2016,129,,42.901324,-85.687817,165900
2,4708,20,1,49509,,,,,,,,42.90935,-85.697106,164000
2,4920,23,1,49418,5,2,2413,56628,1990,233,,42.858586,-85.783357,245000
2,1492,20,1,49519,,,,10019,,,,42.928229,-85.720169,160000
5,4760,20,1,49519,3,2,,11200,1965,196,,42.90032,-85.729102,165000
5,4735,20,1,49519,2,1,,16552,1966,100,,42.911159,-85.711026,160000
5,4921,20,1,49548,2,1,,16500,1975,64,,42.905207,-85.661934,185000
2,4922,20,1,49509,4,2,1376,11236,1999,123,,42.865457,-85.691627,169900
2,1456,20,1,49548,3,1,1764,8470,2007,350,,42.857657,-85.668558,153000
2,4923,20,1,49418,3,2,1498,11891,2012,11,,42.874913,-85.780527,234900
2,4924,20,1,49519,,,,,,,,42.8926616,-85.7072476,176000
2,4891,20,1,49509,4,2,1720,14810,2000,147,,42.863421,-85.700829,165000
2,4925,20,1,49519,,,,,,,,42.8702009,-85.704433,198500
1,4926,20,1,49418,2,2,1713,,2015,262,165,42.874449,-85.749317,204900
2,4927,20,1,49418,3,2.5,2280,9975,2009,315,47,42.870651,-85.745833,195000
2,4928,20,1,49509,2,2,1356,11700,2016,259,,42.868348,-85.7008479,245000
2,4929,20,1,49418,4,2.5,2393,9917,2015,365,47,42.871465,-85.74745,249990
2,4829,20,1,49418,4,3,2376,28749,1964,16,,42.876034,-85.777116,192000
2,4930,20,1,49519,4,1,1549,3040,2014,170,,42.89834,-85.705874,154900
2,4931,20,1,49519,6,3,2740,17424,1999,361,,42.8649539,-85.7093855,202000
2,149,20,1,49418,3,1.5,1284,24393,1961,119,,42.862854,-85.758546,155000
2,4932,20,1,49418,4,2.5,2695,13068,2009,98,,42.87394,-85.780178,239900
2,4562,20,1,49509,3,2,1924,8398,1961,17,,42.890844,-85.689228,152000
2,148,20,1,49418,4,2.5,2262,37461,1975,49,,42.8698015,-85.7417061,190000
1,4933,20,1,49418,2,2,1718,,2007,352,235,42.868161,-85.750873,234900
2,4923,20,1,49418,5,3,2644,12690,2006,256,,42.87516,-85.780525,249900
2,4934,20,1,49519,3,2.5,1837,,2003,144,,42.8621064,-85.7085531,171000
2,4935,23,1,49418,3,2,1401,12415,2012,273,,42.865728,-85.752985,225000
1,4936,20,1,49519,,,,,,,,42.88536,-85.715149,166000
2,4937,20,1,49519,,,,,,,,42.861917,-85.708057,175000
2,4938,20,1,49418,4,3.5,2274,8000,1996,192,,42.867764,-85.740136,230000
2,4939,20,1,49509,4,3,1544,21344,1976,235,,42.880311,-85.700211,197500
2,4821,20,1,49519,4,1.5,1710,8775,1972,191,,42.8776722,-85.7268286,165000
2,148,20,1,49418,3,2,1648,,1984,329,,42.870013,-85.766239,176500
2,3007,20,1,49509,3,2.5,2440,15200,1988,120,,42.869493,-85.691601,200000
2,4922,20,1,49509,3,3,1940,9147,2000,235,,42.866136,-85.690638,169900
2,4740,20,1,49509,4,2.5,2250,8624,1975,233,,42.894089,-85.702556,160000
2,4520,20,1,49509,3,1.5,2000,8276,1960,275,,42.888671,-85.694804,162500
2,4940,23,1,49418,,,,12197,,,,42.871754,-85.769336,240000
2,4675,20,1,49519,3,2,1536,8276,1952,21,,42.9275629,-85.7236092,152000
2,4941,20,1,49418,4,3,1975,10454,1993,179,,42.8658209,-85.736917,220000
2,4942,20,1,49509,4,2.5,2940,13599,1970,332,,42.878858,-85.700912,189000
2,4719,20,1,49519,3,1.5,1850,13068,1957,172,,42.896357,-85.710617,153000
1,4943,20,1,49509,,,,,,,,42.8702181,-85.6874227,197500
1,4944,20,1,49418,,,,,,,,42.868383,-85.750155,244000
2,4907,20,1,49519,3,3,1910,10560,2001,108,,42.867753,-85.708834,190000
2,2938,23,1,49418,4,2,1642,49222,1875,149,,42.875907,-85.782977,176900
2,4945,20,1,49509,4,3,1998,21780,2001,350,,42.866623,-85.700382,215000
2,4946,20,1,49418,3,3,2289,15120,2004,170,16,42.858319,-85.72786,192000
2,4946,20,1,49418,3,2.5,1571,14374,2003,240,17,42.857742,-85.727606,210900
2,4947,20,1,49519,3,2.5,2080,7904,1978,98,,42.87815,-85.7192479,174000
2,4932,20,1,49418,,,,,,,,42.872844,-85.782047,210000
2,4947,20,1,49519,5,2.5,2312,,1978,161,,42.878188,-85.718937,183500
2,4584,20,1,49519,4,2,1772,9583,1958,66,,42.89487,-85.719753,153000
2,4948,20,1,49519,3,2,1764,,1970,49,,42.8982915,-85.733622,152000
2,4659,20,1,49519,3,2.5,2570,30492,1992,161,,42.8912959,-85.709008,192200
2,4949,20,1,49519,,,,,,,,42.883122,-85.72659,161001
2,4948,20,1,49519,3,2,1858,43560,1997,233,,42.899626,-85.73378,237900
2,4681,20,1,49509,5,2,2143,31455,1950,154,,42.881406,-85.704052,159900
2,4950,20,1,49509,,,,,,,,42.8660456,-85.6893732,180000
2,183,20,1,49509,3,2,1596,14810,2012,72,,42.905365,-85.705508,152000
2,4813,20,1,49519,4,2,1903,7840,2006,317,,42.906953,-85.709468,165000
2,4951,20,1,49519,,,,,,,,42.8637656,-85.7082662,175000
2,2956,20,1,49418,,,,16988,,,,42.857844,-85.777615,200000
2,4952,20,1,49418,4,3.5,2752,14720,1994,21,,42.8625929,-85.734834,235000
2,4772,20,1,49519,3,1.5,1554,21780,1994,30,,42.905745,-85.714287,155000
2,4953,20,1,49519,4,3.5,2380,10454,2005,203,,42.863438,-85.7061049,185000
2,4630,20,1,49519,5,3,3300,,1965,308,,42.923023,-85.716778,172500
2,4913,23,1,49418,3,2,1960,13939,1995,231,17,42.861913,-85.728044,163000
2,4907,20,1,49519,4,3.5,3238,12210,1977,130,,42.877237,-85.711056,240000
2,4954,20,1,49509,4,2.5,1834,16075,1971,310,,42.878017,-85.701752,183000
1,4955,20,1,49418,2,2,1679,,2010,226,235,42.868645,-85.750016,240000
2,4956,20,1,49519,4,2.5,2532,13524,1989,288,,42.876008,-85.70884,239900
2,4957,20,1,49418,4,3.5,2732,28314,2003,254,,42.855852,-85.742131,245000
2,4956,20,1,49519,5,2.5,3208,16296,1987,294,,42.874861,-85.705364,236000
1,4958,20,1,49418,3,2.5,1790,,2006,175,235,42.868645,-85.750016,232000
2,4931,20,1,49519,3,2,1426,30240,2002,21,,42.865225,-85.7087729,185000
2,4663,20,1,49509,3,2,2004,12632,1958,14,,42.896294,-85.689075,158000
2,4959,20,1,49418,3,2.5,2027,11340,1998,253,,42.8656859,-85.725954,245100
2,4960,20,1,49509,3,3.5,2864,,1973,112,,42.87523,-85.69999,174000
2,4961,20,1,49418,3,2.5,2064,24393,1997,177,,42.8735659,-85.774198,240000
1,4962,20,1,49519,4,3,2500,,1987,192,261,42.885772,-85.708352,187000
2,4963,20,1,49418,,,,,,,,42.8600939,-85.749689,230000
2,4939,20,1,49509,5,3.5,2304,,1973,344,,42.875217,-85.701677,183900
2,4953,20,1,49519,5,3.5,2504,9508,2004,191,,42.862953,-85.708747,204900
2,4547,20,1,49509,4,2,1952,6751,2004,315,,42.911777,-85.679894,152098
2,4964,11,1,49509,,,,,,,,42.867682,-85.690355,175000
2,4965,20,1,49418,,,,19602,,,,42.876606,-85.773751,224900
1,4933,20,1,49418,,,,,,,,42.868161,-85.750873,234900
2,4873,20,1,49519,4,3.5,2826,32985,1983,179,,42.876682,-85.709053,210000
2,4739,20,1,49519,4,2,2126,6534,1978,329,,42.89663,-85.716786,164900
2,4890,20,1,49519,4,2.5,2449,8712,1976,288,,42.8789159,-85.711356,220000
2,4900,20,1,49418,3,2,1520,12806,2014,351,,42.865222,-85.754276,240000
2,4814,20,1,49519,0,0.5,1542,,1957,16,,42.901917,-85.727249,152000
2,4917,20,1,49509,4,2.5,2008,11120,1973,255,,42.871403,-85.702361,184900
2,4966,20,1,49519,4,2,2428,77536,1970,21,,42.895863,-85.73275,210000
2,4967,23,1,49418,4,3,3202,13503,1991,37,,42.866779,-85.734349,249800
2,4950,20,1,49509,3,2,1400,,1998,345,,42.865631,-85.689983,160000
2,4968,20,1,49418,5,3.5,2736,21344,2003,220,,42.857339,-85.739906,247750
2,1456,20,1,49548,3,2,1672,,2010,99,,42.8583969,-85.667939,163500
2,4931,20,1,49519,,,,,,,,42.864634,-85.708208,205000
2,4969,20,1,49509,3,2,1857,11761,1998,193,,42.866797,-85.691598,166500
2,4540,20,1,49519,,,,,,,,42.903728,-85.72021,152500
2,4970,20,1,49509,2,1,1044,7650,2016,191,,42.896892,-85.695974,158000
2,4931,20,1,49519,4,2.5,2032,10660,2002,136,,42.864638,-85.708512,197000
2,4865,20,1,49418,4,3,2282,,2001,221,17,42.85582,-85.732395,240000
2,4971,20,1,49418,3,2,2000,,2007,191,6,42.8671409,-85.765972,200000
2,4972,20,1,49509,4,2,1750,8024,1978,252,,42.897731,-85.728344,155000
2,4973,20,1,49519,3,1.5,3594,7140,1974,281,,42.880206,-85.707932,156750
2,4744,20,1,49519,3,1.5,1424,18730,1950,80,,42.9172487,-85.7208719,150600
2,4915,20,1,49509,,,,10019,,,,42.875019,-85.700719,175000
2,4888,23,1,49418,,,,,,,,42.8579,-85.736303,239900
2,138,23,1,49418,4,2,1812,14850,1991,127,,42.862858,-85.758987,186000
2,4525,20,1,49509,,,,10454,,,,42.875922,-85.700057,176500
2,4974,23,1,49418,,,,,,,,42.872243,-85.7586369,250000
2,4839,20,1,49519,4,1.5,2114,8494,1962,148,,42.895061,-85.718508,154900
2,4975,20,1,49418,5,3,3013,10500,2008,357,46,42.874282,-85.748276,215000
2,2847,20,1,49418,3,3,3400,47044,1969,165,,42.868562,-85.742471,234500
2,4976,20,1,49519,3,3,2785,13791,1989,233,,42.871333,-85.705945,221500
2,4977,20,1,49519,3,1.5,1844,12096,1965,207,,42.885771,-85.719008,160000
2,4978,20,1,49418,4,2.5,2085,13068,2000,85,,42.858512,-85.741762,222000
2,4979,20,1,49418,,,,,,,,42.861289,-85.738161,152000
2,4965,20,1,49418,3,2,1504,5376,2005,267,,42.876418,-85.775578,155000
2,4525,20,1,49509,,,,,,,,42.878357,-85.699468,218000
2,4980,20,1,49519,3,2,2000,7750,1980,102,,42.88445,-85.726646,159000
2,4981,20,1,49418,4,3.5,3270,,1991,183,,42.8662,-85.736568,249900
2,4982,20,1,49519,3,2.5,2642,10972,1996,290,,42.874527,-85.709236,235000
2,4983,20,1,49418,4,1.5,2502,10890,1983,105,,42.86775,-85.735538,209900
2,4947,20,1,49519,3,2,1675,11436,1977,185,,42.877736,-85.721814,170000
2,4984,20,1,49519,,,,,,,,42.873093,-85.728878,219900
2,4985,20,1,49519,,,,,,,,42.871577,-85.708891,219000
2,4925,20,1,49519,5,3,3012,6800,1989,58,,42.870945,-85.704335,235000
2,4977,20,1,49519,4,2.5,2284,10531,1987,94,,42.886314,-85.719331,179900
2,4986,20,1,49509,5,2,2438,11250,1978,245,,42.87322,-85.701504,172100
2,4960,20,1,49509,6,3,2696,11070,1974,140,,42.870785,-85.700323,193000
2,4890,20,1,49519,,,,,,,,42.881228,-85.7073631,170000
2,4659,20,1,49519,3,3,2430,13503,1991,220,,42.890825,-85.707699,177000
2,4987,20,1,49509,,,,,,,,42.866391,-85.702996,214000
2,4988,20,1,49418,4,3.5,2456,10018,2004,134,,42.860811,-85.750449,245500
2,4989,23,1,49418,4,2.5,2096,10125,2006,112,,42.86692,-85.773354,227000
2,4990,20,1,49509,4,2.5,2300,,2001,347,,42.867109,-85.701874,204000
2,4945,20,1,49509,4,2,2098,,1992,224,,42.868484,-85.691576,189000
2,4991,20,1,49418,,,,,,,,42.8605179,-85.7709534,189900
2,4907,20,1,49519,,,,,,,,42.873595,-85.713446,240000
2,4907,20,1,49519,,,,,,,,42.867731,-85.709558,195000
2,4992,20,1,49519,4,2,2000,8800,1960,189,,42.88773,-85.71957,156000
2,4708,20,1,49509,4,2,2728,10454,1962,154,,42.909869,-85.696641,167000
2,624,20,1,49519,4,3,2181,10018,1981,151,,42.889637,-85.707913,175000
2,4740,20,1,49509,3,2,1700,12632,1976,238,,42.8944338,-85.7026021,155000
2,4827,20,1,49519,,,,,,,,42.888635,-85.7149419,159900
2,4907,20,1,49519,4,2.5,2682,14076,1978,308,,42.877913,-85.709872,217000
2,4993,20,1,49519,,,,10019,,,,42.885519,-85.717969,172000
2,4994,20,1,49509,,,,,,,,42.8678014,-85.7013303,225000
2,4907,20,1,49519,3,2,1276,8876,1979,130,,42.8788842,-85.7085909,180000
2,4995,20,1,49519,4,2.5,2450,32670,1978,127,,42.877547,-85.707097,220000
2,4939,20,1,49509,,,,,,,,42.877589,-85.70077,170000
2,4996,20,1,49418,,,,,,,,42.85635,-85.738527,240000
2,4890,20,1,49519,4,3.5,3400,65340,1980,95,,42.878927,-85.713049,234500
2,4985,20,1,49519,3,2.5,2875,12350,1986,242,,42.871595,-85.709951,192900
2,4997,20,1,49519,4,2.5,2600,16370,2003,246,,42.871072,-85.728055,236900
2,2847,20,1,49418,3,2,1921,16000,1952,234,,42.861053,-85.742515,160000
2,4762,20,1,49519,3,2,1710,10454,1959,39,,42.887943,-85.722395,168000
2,4998,20,1,49519,3,2,1564,5662,1980,30,,42.8871728,-85.7161437,174000
2,4971,20,1,49418,3,2.5,2590,12196,2004,161,,42.865166,-85.766259,237000
2,4999,23,1,49418,,,,10019,,,,42.862778,-85.749291,203000
2,4985,20,1,49519,3,2.5,2380,12196,1985,221,,42.871616,-85.712957,199900
2,4995,20,1,49519,4,3,2660,11325,1974,168,,42.878348,-85.705431,187900
2,4953,20,1,49519,4,3.5,2764,17424,2004,56,,42.8630474,-85.7093269,233000
2,4998,20,1,49519,4,2.5,2172,21632,1980,142,,42.886506,-85.715919,180000
2,5000,20,1,49519,3,1.5,1992,8505,1972,200,,42.882022,-85.7282701,161750
2,4985,20,1,49519,5,2.5,3000,8712,1985,268,,42.871659,-85.712299,224500
2,4964,20,1,49509,,,,,,,,42.868169,-85.689209,199500
2,4865,23,1,49418,3,2.5,2540,10608,1998,23,17,42.85883,-85.729157,235000
2,5001,20,1,49418,3,2.5,2392,,1995,134,,42.867225,-85.741739,185000
2,4964,20,1,49509,3,3,1776,11761,1989,346,,42.867432,-85.693485,174900
2,4525,20,1,49509,4,1.5,1991,12150,1973,317,,42.8749671,-85.6999243,185000
2,4891,20,1,49509,3,3,2634,9920,1997,176,,42.8639361,-85.6994511,194500
2,5002,20,1,49418,4,3,2864,14810,1990,10,,42.863187,-85.73424,214250
2,5003,20,1,49519,4,3.5,2844,11475,1988,60,,42.873362,-85.709922,215000
